location
"(42.79244047, -78.79338741)"
"(42.53897901, -78.70794296)"
"(42.9429772, -78.5929741)"
"(42.977534, -78.911469)"
"(42.8660331, -78.8676095)"
"(43.16951451, -78.68896097)"
"(42.886747, -78.871665)"
"(43.00493841, -78.77254799)"
"(43.04101817, -79.00553942)"
"(42.96153011, -78.7380293)"
"(42.858499, -78.824779)"
"(43.03451147, -78.73150349)"
"(42.98799, -78.884119)"
"(42.763709, -78.634667)"
"(42.95809499, -78.822712)"
"(42.97397346, -78.95910502)"
"(42.955329, -78.75481)"
"(42.896202, -78.873324)"
"(42.98007449, -78.81037653)"
"(42.99981627, -78.69993657)"
"(43.16979425, -79.02342707)"
"(43.02422463, -78.76428679)"
"(43.15295284, -79.04431343)"
"(42.82811862, -78.79471242)"
"(42.802133, -78.810848)"
"(43.12907579, -78.48286808)"
"(42.71834, -78.81441)"
"(43.02450798, -78.49108368)"
"(42.879039, -78.773822)"
"(43.10089866, -78.92117858)"
"(43.102097, -78.906592)"
"(42.83924759, -78.72325838)"
"(43.03480899, -78.75566483)"
"(43.20916384, -79.02610219)"
"(42.97322, -78.592372)"
"(42.85083077, -78.80919099)"
"(43.0535003, -78.8915053)"
"(43.168, -78.711153)"
"(43.08357008, -78.87878358)"
"(42.78300392, -78.76699448)"
"(43.09036342, -79.02217984)"
"(42.850143, -78.696915)"
"(42.98208825, -78.76524031)"
"(42.910963, -78.841286)"
"(43.09095888, -79.05262828)"
"(43.12126773, -78.88109162)"
"(43.150959, -79.03981)"
"(43.03136473, -78.61620069)"
"(43.09831571, -78.60638086)"
"(42.680602, -78.537594)"
"(43.18441129, -78.95335704)"
"(42.8566589, -78.82691503)"
"(43.06850372, -78.92896771)"
"(42.9940149, -78.92763734)"
"(42.81298172, -78.75202239)"
"(42.98771317, -78.90296102)"
"(43.14735823, -78.71726096)"
"(42.940563, -78.882254)"
"(43.0535003, -78.8915053)"
"(42.921911, -78.843555)"
"(43.1165738, -78.99379671)"
"(42.889629, -78.879073)"
"(42.90685558, -78.90508533)"
"(42.9222, -78.87475)"
"(42.930552, -78.829179)"
"(43.27821099, -78.46461296)"
"(43.132386, -79.03862)"
"(42.805089, -78.611787)"
"(42.87187749, -78.81722689)"
"(42.890869, -78.754506)"
"(43.02334518, -78.79110754)"
"(42.56428971, -78.63595297)"
"(42.77266, -78.634778)"
"(42.57390285, -78.94540808)"
"(42.97897, -78.790531)"
"(42.805089, -78.611787)"
"(43.02281, -78.58722)"
"(43.028953, -78.869243)"
"(42.82889956, -78.85086715)"
"(42.869328, -78.837376)"
"(43.107443, -78.988104)"
"(42.92305, -78.754131)"
"(42.88828718, -78.69691908)"
"(43.03461538, -78.74287069)"
"(43.10805823, -79.0300253)"
"(42.83311097, -78.7819612)"
"(42.92857254, -78.74027968)"
"(43.27496545, -78.57557327)"
"(42.93985, -78.890926)"
"(42.89941317, -78.87273789)"
"(42.89290524, -78.68158758)"
"(42.92857254, -78.74027968)"
"(42.972588, -78.963864)"
"(43.10678147, -79.05028403)"
"(42.723604, -78.832789)"
"(42.76105062, -78.60800386)"
"(43.11185112, -79.05644506)"
"(42.89093, -78.87771)"
"(42.868857, -78.829914)"
"(43.112977, -79.05538827)"
"(42.99755984, -78.77722979)"
"(43.12237484, -79.05302256)"
"(42.789764, -78.813343)"
"(42.955329, -78.75481)"
"(42.84496472, -78.55544597)"
"(42.9345033, -78.87768388)"
"(43.01799954, -78.88817668)"
"(43.142088, -78.679605)"
"(42.84797, -78.777834)"
"(42.623413, -79.058754)"
"(43.04390736, -78.71197225)"
"(42.791186, -78.60595)"
"(42.895644, -78.876799)"
"(42.94615891, -78.8216579)"
"(42.86362284, -78.79405797)"
"(43.02224216, -78.8061326)"
"(43.30460043, -78.56509656)"
"(43.15900869, -78.69686812)"
"(42.99048743, -78.78840387)"
"(42.97817694, -78.77459049)"
"(42.931793, -78.900418)"
"(42.64425846, -78.85638026)"
"(42.85500333, -78.7086162)"
"(43.148035, -78.719938)"
"(43.03244307, -78.97294521)"
"(42.876562, -78.868768)"
"(42.69573, -78.78717)"
"(43.02301869, -78.72711942)"
"(42.94416411, -78.76634002)"
"(42.991064, -78.902664)"
"(42.733451, -78.757124)"
"(42.80496519, -78.62121105)"
"(42.931699, -78.815789)"
"(43.0348085, -78.7660034)"
"(43.20520514, -78.71302843)"
"(43.12202244, -78.97200912)"
"(42.930442, -78.7606)"
"(42.88072263, -78.87654126)"
"(42.945224, -78.868232)"
"(42.90218552, -78.49216729)"
"(43.01876631, -78.8799879)"
"(43.011903, -78.862174)"
"(42.854591, -78.789666)"
"(43.19244105, -79.02683348)"
"(42.930623, -78.789383)"
"(42.91621037, -78.89736056)"
"(43.022853, -78.965749)"
"(42.948491, -78.890827)"
"(43.038965, -78.799613)"
"(43.03029617, -78.76781926)"
"(42.943292, -78.90677)"
"(42.965011, -78.686761)"
"(42.98208825, -78.76524031)"
"(43.024707, -78.877071)"
"(42.92163557, -78.79285097)"
"(42.980759, -78.829908)"
"(43.10242817, -78.65616828)"
"(42.476237, -78.914181)"
"(42.90302053, -78.8392961)"
"(43.08823618, -79.06072855)"
"(42.863598, -78.874587)"
"(43.102072, -78.891016)"
"(42.93274, -78.77913)"
"(42.80074792, -78.74371827)"
"(42.925194, -78.846409)"
"(42.77177819, -78.8230741)"
"(43.07811214, -78.95979971)"
"(42.651898, -78.712188)"
"(42.5160794, -78.66551578)"
"(43.01832066, -78.78797337)"
"(42.97072793, -78.81382249)"
"(42.867865, -78.70101)"
"(42.70788156, -78.96562815)"
"(43.264675, -79.044896)"
"(43.21265159, -78.57620627)"
"(42.96138879, -78.81389558)"
"(42.943292, -78.90677)"
"(42.90224, -78.869991)"
"(43.05493104, -78.84219557)"
"(43.0891144, -78.56383227)"
"(43.17158025, -78.70945305)"
"(42.89001752, -78.87256622)"
"(43.32152097, -78.71300966)"
"(42.90224642, -78.84462833)"
"(42.88875293, -78.87904778)"
"(42.995922, -78.862524)"
"(43.13445872, -79.04358923)"
"(43.30528554, -78.86963725)"
"(43.06151297, -78.80810201)"
"(42.980759, -78.829908)"
"(43.021396, -78.636987)"
"(42.934474, -78.76477)"
"(42.91538928, -78.86808157)"
"(42.87010241, -78.78062278)"
"(43.25789913, -79.00633872)"
"(43.25486934, -79.05045033)"
"(42.946834, -78.729594)"
"(42.87516213, -78.85689139)"
"(43.06114749, -78.95506293)"
"(43.19234523, -78.82349521)"
"(43.01799954, -78.88817668)"
"(43.09564008, -79.05058712)"
"(42.927816, -78.880207)"
"(43.18396049, -78.74683633)"
"(42.74157535, -78.79846244)"
"(42.75750585, -78.82763386)"
"(42.89164759, -78.87480855)"
"(42.92226409, -78.86417627)"
"(42.87828, -78.862576)"
"(43.04229041, -78.85907203)"
"(42.80519, -78.63902)"
"(42.99710727, -78.81706198)"
"(42.90629, -78.877176)"
"(42.90034843, -78.86795282)"
"(42.87292521, -78.815808)"
"(43.13556266, -79.01660353)"
"(43.00721271, -78.86153698)"
"(42.98253318, -78.60723138)"
"(43.0915181, -79.03341293)"
"(42.958397, -78.836885)"
"(42.86783385, -78.71942282)"
"(43.229463, -78.576109)"
"(42.91013247, -78.88201833)"
"(42.94084975, -78.68515223)"
"(42.98084075, -78.84742722)"
"(43.32247907, -78.46617401)"
"(42.95642644, -78.76569092)"
"(43.25289824, -79.04983074)"
"(43.16979425, -79.02342707)"
"(43.15200576, -78.71102482)"
"(42.8600289, -78.76456708)"
"(42.93558138, -78.89672488)"
"(42.977133, -78.910611)"
"(43.19435251, -78.58389884)"
"(43.23616574, -78.90955657)"
"(43.101177, -79.049471)"
"(43.08833216, -79.02752549)"
"(42.858499, -78.824779)"
"(43.09794726, -79.05959129)"
"(42.85179037, -78.60633016)"
"(42.79958876, -78.77701521)"
"(42.730795, -78.825558)"
"(42.876333, -78.808502)"
"(42.933398, -78.800137)"
"(42.991342, -78.777892)"
"(42.86978395, -78.73111188)"
"(42.728258, -78.594915)"
"(42.75084509, -78.73091608)"
"(42.991998, -78.800983)"
"(42.96000691, -78.76203775)"
"(42.869328, -78.837376)"
"(43.17105795, -78.68613392)"
"(42.970568, -78.790854)"
"(43.04901973, -78.87708843)"
"(42.8353277, -78.7538597)"
"(43.18296989, -78.57495368)"
"(43.09021358, -79.06158418)"
"(42.83992022, -78.81507039)"
"(42.93689115, -78.82160425)"
"(42.94623745, -78.80340815)"
"(43.000621, -78.722438)"
"(42.86817984, -78.74432445)"
"(42.86817984, -78.74432445)"
"(43.06151297, -78.80810201)"
"(42.954335, -78.822403)"
"(43.01356344, -78.87943268)"
"(42.75132173, -78.8534689)"
"(42.88826753, -78.80245328)"
"(42.727473, -78.888549)"
"(42.8743916, -78.87134314)"
"(43.02422463, -78.76428679)"
"(42.89946622, -78.87851)"
"(43.03214113, -78.64558697)"
"(42.940488, -78.8643)"
"(43.03740124, -78.8634494)"
"(42.894551, -78.869116)"
"(42.88547, -78.88194)"
"(42.69252, -78.812671)"
"(43.14667525, -78.74250591)"
"(43.12415243, -79.0425539)"
"(42.933398, -78.800137)"
"(43.018477, -78.652422)"
"(42.80419772, -78.7859416)"
"(42.95193093, -78.72473359)"
"(42.90216587, -78.86093885)"
"(42.98084075, -78.84742722)"
"(43.03574856, -78.85774702)"
"(42.9897615, -78.79247546)"
"(43.09153475, -79.01849985)"
"(43.191647, -78.649988)"
"(43.000136, -78.517195)"
"(42.76773785, -78.81619692)"
"(42.90379, -78.85482)"
"(42.95868781, -78.86468321)"
"(43.00457651, -78.94747496)"
"(42.96970002, -78.77164476)"
"(43.03636024, -78.96872878)"
"(43.15200576, -78.71102482)"
"(43.10044823, -79.05139178)"
"(42.959893, -78.917542)"
"(42.88892783, -78.87509823)"
"(42.801256, -78.636567)"
"(42.933176, -78.80461)"
"(42.77507, -78.845556)"
"(42.90778287, -78.86922956)"
"(43.09395029, -79.04146627)"
"(43.13340371, -78.78941238)"
"(42.871889, -78.817447)"
"(42.784567, -78.595676)"
"(42.93443849, -78.90355915)"
"(42.92095204, -78.68076414)"
"(43.09090404, -79.01628971)"
"(42.897106, -78.789268)"
"(42.897572, -78.853938)"
"(43.17431783, -78.6944595)"
"(42.89453229, -78.84911299)"
"(42.80897, -78.71932)"
"(42.85794873, -78.52534354)"
"(43.13298091, -78.72502327)"
"(42.996307, -78.794545)"
"(42.978591, -78.783702)"
"(43.04387823, -78.87709111)"
"(42.730795, -78.825558)"
"(43.11944796, -79.0349552)"
"(42.99026, -78.789309)"
"(42.579061, -79.077144)"
"(42.674927, -78.954964)"
"(42.85910482, -78.81054282)"
"(43.2396107, -78.56429458)"
"(42.9146462, -78.84118032)"
"(42.757096, -78.839951)"
"(43.10861043, -79.03209329)"
"(43.1092315, -79.05819636)"
"(42.97007194, -78.8233611)"
"(42.87376063, -78.69693786)"
"(42.850143, -78.696915)"
"(42.99858189, -78.95118177)"
"(42.99067577, -78.96459281)"
"(43.150767, -79.031145)"
"(42.83199766, -78.81129384)"
"(42.606739, -79.035377)"
"(42.56933153, -78.93596023)"
"(43.06491, -78.856934)"
"(43.072302, -78.589011)"
"(42.870948, -78.817828)"
"(43.12706147, -78.76104936)"
"(43.02648351, -78.76436055)"
"(43.00429406, -78.92143607)"
"(42.91266271, -78.8390708)"
"(42.715584, -78.824759)"
"(42.881137, -78.879848)"
"(42.80670475, -78.80909443)"
"(42.763709, -78.634667)"
"(43.13759725, -78.72346491)"
"(42.951066, -78.826001)"
"(43.09220854, -78.94210517)"
"(42.89989259, -78.78975034)"
"(42.97638235, -78.78190622)"
"(42.922771, -78.795399)"
"(42.99755984, -78.77722979)"
"(43.023754, -78.798899)"
"(42.817786, -78.68497)"
"(43.101177, -79.049471)"
"(42.98590709, -78.76324073)"
"(43.10044823, -79.05139178)"
"(43.168347, -78.711958)"
"(43.16139173, -78.80364955)"
"(42.966859, -78.660908)"
"(42.909619, -78.771457)"
"(43.152393, -78.713592)"
"(42.76854, -78.65061)"
"(43.29025624, -78.93250823)"
"(42.74205227, -78.74807417)"
"(42.75620409, -78.74651581)"
"(42.77984824, -78.85351516)"
"(42.86564385, -78.79179955)"
"(43.04548364, -78.85542959)"
"(42.885892, -78.871502)"
"(42.924912, -78.765771)"
"(43.26702986, -78.75915559)"
"(43.07061157, -78.69691774)"
"(42.87258318, -78.87191176)"
"(42.908513, -78.741492)"
"(42.95992446, -78.62173677)"
"(43.2323317, -79.05093044)"
"(42.866964, -78.824935)"
"(42.99026, -78.789309)"
"(42.80381201, -78.7204957)"
"(42.87258318, -78.87191176)"
"(42.96000691, -78.76203775)"
"(42.87985583, -78.77423495)"
"(42.89430393, -78.7322455)"
"(42.680657, -78.830734)"
"(42.93069, -78.8268)"
"(43.14028155, -78.97044808)"
"(42.913023, -78.862363)"
"(42.8763415, -78.80571485)"
"(42.789764, -78.813343)"
"(42.594781, -78.958247)"
"(43.17339749, -78.6888966)"
"(42.89363, -78.623849)"
"(43.019631, -78.815185)"
"(43.076991, -78.95359)"
"(42.783339, -78.747036)"
"(42.99452498, -78.93133879)"
"(43.12415243, -79.0425539)"
"(42.875084, -78.753519)"
"(43.15295284, -79.04431343)"
"(43.19435251, -78.58389884)"
"(42.761905, -78.811742)"
"(42.903922, -78.740591)"
"(42.922034, -78.848705)"
"(42.76854, -78.65061)"
"(42.90037201, -78.89404535)"
"(42.8164092, -78.70677352)"
"(42.87430512, -78.81836414)"
"(43.29025624, -78.93250823)"
"(43.031129, -78.584136)"
"(43.19678208, -78.56727183)"
"(42.55191057, -78.63170385)"
"(43.07185234, -78.9404583)"
"(43.13338707, -78.7689954)"
"(42.88355478, -78.87268424)"
"(42.880133, -78.713302)"
"(42.94031567, -78.84459615)"
"(42.88980233, -78.87131631)"
"(43.03390566, -78.76081467)"
"(42.94366147, -78.75034332)"
"(42.914522, -78.831199)"
"(43.00457651, -78.94747496)"
"(43.16317993, -78.6242339)"
"(42.774788, -78.840975)"
"(43.30679041, -78.66445363)"
"(42.77047869, -78.62099648)"
"(43.00645952, -78.50200295)"
"(42.69215932, -78.83372784)"
"(43.17105795, -78.68613392)"
"(42.928106, -78.869746)"
"(43.169974, -78.695744)"
"(42.73609289, -78.86762688)"
"(42.85620274, -78.86755586)"
"(42.804074, -78.641722)"
"(42.750479, -78.605847)"
"(43.11138314, -78.88987452)"
"(42.949721, -78.878235)"
"(43.35349495, -78.57524059)"
"(43.04175, -78.826052)"
"(42.97793361, -78.70974273)"
"(43.2629748, -79.00893375)"
"(43.15742581, -78.71475577)"
"(43.08320282, -78.70542268)"
"(42.89945247, -78.88876677)"
"(42.932904, -78.809119)"
"(42.72670517, -78.77388775)"
"(42.88540808, -78.8739422)"
"(42.903039, -78.893359)"
"(43.090964, -79.03459)"
"(43.154871, -78.704553)"
"(43.112977, -79.05538827)"
"(42.749652, -78.731171)"
"(43.08435856, -78.8233088)"
"(42.97292549, -78.83789599)"
"(42.890869, -78.754506)"
"(42.781228, -78.823814)"
"(42.89766836, -78.80584359)"
"(42.88873131, -78.86751294)"
"(42.762138, -78.752893)"
"(42.90266688, -78.75446588)"
"(43.09161701, -78.98811579)"
"(42.866964, -78.824935)"
"(42.89820969, -78.66778225)"
"(42.87152525, -78.79071627)"
"(43.08883271, -78.92157395)"
"(43.03524667, -78.98356676)"
"(43.09447667, -79.02392328)"
"(43.11216441, -79.03191626)"
"(43.10288545, -78.96489456)"
"(42.94084975, -78.68515223)"
"(43.07676815, -78.93710285)"
"(43.154651, -78.695833)"
"(42.97215618, -78.95458281)"
"(43.12415243, -79.0425539)"
"(42.75122522, -78.71955693)"
"(42.99351267, -78.7246263)"
"(43.12209684, -79.0469715)"
"(42.82487278, -78.85041654)"
"(42.77507013, -78.62088919)"
"(42.510522, -78.692729)"
"(43.09259049, -79.02305692)"
"(42.802192, -78.621388)"
"(42.971169, -78.851299)"
"(43.16966514, -78.69684801)"
"(43.04387823, -78.87709111)"
"(42.944325, -78.89671)"
"(42.957444, -78.843844)"
"(43.13340371, -78.78941238)"
"(42.865593, -78.848114)"
"(42.927583, -78.784204)"
"(43.06608571, -78.90062481)"
"(43.12907579, -78.48286808)"
"(42.89334738, -78.78464609)"
"(42.9141203, -78.68285894)"
"(42.662435, -78.750231)"
"(42.896348, -78.684055)"
"(43.052522, -78.990049)"
"(43.08833216, -79.02752549)"
"(42.86817984, -78.74432445)"
"(43.06577904, -78.71459216)"
"(43.20700575, -79.0272063)"
"(42.53897901, -78.70794296)"
"(42.78840934, -78.62052441)"
"(42.884961, -78.861451)"
"(43.12237484, -79.05302256)"
"(43.21791379, -78.91262233)"
"(43.21145326, -78.81740391)"
"(42.95668, -78.727365)"
"(42.8566589, -78.82691503)"
"(43.12872343, -78.72668088)"
"(43.10866722, -79.05484915)"
"(42.70884732, -78.52452278)"
"(42.94914, -78.69031)"
"(43.10744139, -78.99663448)"
"(43.09335143, -79.01711181)"
"(42.93292836, -78.6618197)"
"(43.18417269, -78.66271287)"
"(43.112513, -78.992527)"
"(43.02972463, -78.82218227)"
"(42.895644, -78.876799)"
"(42.99971181, -78.88199687)"
"(42.866964, -78.824935)"
"(43.16273387, -78.68057638)"
"(42.978045, -78.698239)"
"(42.91512213, -78.89682412)"
"(42.929443, -78.873925)"
"(43.154651, -78.695833)"
"(42.636638, -78.504868)"
"(42.73121316, -78.59125614)"
"(42.97322, -78.592372)"
"(43.00429406, -78.92143607)"
"(43.18441129, -78.95335704)"
"(43.02380991, -78.87737274)"
"(43.34673885, -78.51460397)"
"(42.888354, -78.860636)"
"(42.91971854, -78.87701869)"
"(43.06577904, -78.71459216)"
"(42.93186398, -78.69692981)"
"(42.96311217, -78.63245487)"
"(42.90068638, -78.87189031)"
"(43.02334518, -78.87124121)"
"(42.87997, -78.8695)"
"(42.92547142, -78.88097495)"
"(42.89989259, -78.78975034)"
"(43.1089492, -78.98501918)"
"(42.94568, -78.908301)"
"(42.86817984, -78.74432445)"
"(43.19440237, -78.67543995)"
"(43.11821452, -79.01093066)"
"(42.9141203, -78.68285894)"
"(43.10866722, -79.05484915)"
"(43.02217843, -78.87139678)"
"(43.07421919, -78.94495636)"
"(43.117507, -79.032125)"
"(42.960808, -78.865201)"
"(43.22553, -78.47482)"
"(42.80514623, -78.62947226)"
"(42.54352236, -78.67528707)"
"(43.088649, -78.891859)"
"(42.734294, -78.927208)"
"(42.700257, -78.83317)"
"(43.06569772, -78.8659063)"
"(42.99105246, -78.8383922)"
"(43.035847, -78.872)"
"(42.82516, -78.636751)"
"(42.85881, -78.83418)"
"(42.88828718, -78.69691908)"
"(43.079844, -78.974805)"
"(43.09497612, -79.05961543)"
"(43.04891976, -78.86548787)"
"(42.75632422, -78.64683151)"
"(42.995922, -78.862524)"
"(42.839331, -78.628766)"
"(42.559087, -79.098301)"
"(42.91971854, -78.87701869)"
"(42.896512, -78.52330908)"
"(42.69215932, -78.83372784)"
"(42.890391, -78.880267)"
"(42.82810498, -78.801693)"
"(43.12031918, -79.0455848)"
"(43.163203, -78.657228)"
"(43.04466232, -78.825185)"
"(42.674927, -78.954964)"
"(42.77837764, -78.66394401)"
"(43.1748176, -78.67513955)"
"(42.74468788, -78.6814642)"
"(42.864002, -78.496822)"
"(43.08956229, -79.0624693)"
"(42.84998325, -78.81992251)"
"(42.81878588, -78.78752947)"
"(43.01956053, -78.79584968)"
"(42.95193093, -78.72473359)"
"(42.99105246, -78.8383922)"
"(43.17014, -78.692553)"
"(42.78177, -78.752022)"
"(43.00645952, -78.50200295)"
"(42.76572939, -78.53296906)"
"(42.747489, -78.820526)"
"(43.14667525, -78.74250591)"
"(42.76864754, -78.59238736)"
"(43.168777, -78.686021)"
"(43.009382, -78.96531165)"
"(42.99909977, -78.82241964)"
"(42.96510342, -78.73084232)"
"(42.83924759, -78.72325838)"
"(42.98087215, -78.86480391)"
"(42.946239, -78.826509)"
"(43.06577904, -78.71459216)"
"(42.954335, -78.822403)"
"(42.93272, -78.79343)"
"(42.942182, -78.850549)"
"(42.97573279, -78.80239829)"
"(42.885952, -78.873677)"
"(42.738781, -78.797627)"
"(43.10501708, -79.03350681)"
"(42.93186398, -78.69692981)"
"(42.83031389, -78.70424151)"
"(42.97999796, -78.95930886)"
"(42.850143, -78.696915)"
"(42.666348, -78.772846)"
"(42.574118, -79.078705)"
"(42.58846172, -78.79026264)"
"(42.853316, -78.826415)"
"(43.07421527, -78.98337901)"
"(42.99981627, -78.69993657)"
"(43.03524667, -78.98356676)"
"(42.730795, -78.825558)"
"(42.960615, -78.810875)"
"(43.11104439, -78.69688422)"
"(42.949594, -78.749135)"
"(42.88289835, -78.87764096)"
"(43.10779933, -78.63601061)"
"(43.05344199, -78.7259493)"
"(43.03576523, -78.84708792)"
"(43.25649951, -79.01754633)"
"(42.85620274, -78.86755586)"
"(43.02171565, -78.96431923)"
"(42.93010438, -78.76717687)"
"(42.99335572, -78.60736013)"
"(43.04551893, -78.94535065)"
"(42.99826213, -78.83645564)"
"(42.87905395, -78.86983037)"
"(42.925194, -78.846409)"
"(42.91883071, -78.76433373)"
"(42.846111, -78.694296)"
"(43.02042582, -78.87652651)"
"(42.84593817, -78.8171196)"
"(42.81125611, -78.72021407)"
"(42.524824, -78.66355)"
"(42.89812422, -78.87271643)"
"(43.20916384, -79.02610219)"
"(42.97440128, -78.86255622)"
"(42.71380791, -78.74719977)"
"(42.93292836, -78.6618197)"
"(42.96049567, -78.86975795)"
"(42.87585403, -78.84304047)"
"(43.1583865, -79.03379917)"
"(43.14028155, -78.97044808)"
"(42.8436176, -78.80669117)"
"(42.92766912, -78.89371276)"
"(42.88504843, -78.87934148)"
"(42.945239, -78.763416)"
"(42.81298172, -78.75202239)"
"(42.876615, -78.876265)"
"(43.04229041, -78.85907203)"
"(42.750479, -78.605847)"
"(43.02793155, -78.50293368)"
"(42.94458624, -78.61173481)"
"(42.965011, -78.686761)"
"(42.91971854, -78.87701869)"
"(42.93210195, -78.89346055)"
